"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"1","60","The New York Times","Ben Brantley","April 3rd, 2017","It is pleasant to look at, easy to listen to and oddly recessive. It neither offends nor enthralls...'Am<U+00E9>lie' the musical seems to have no nationality, or sensibility, to call its own...All credit to this show<U+2019>s creative team, overseen by the director Pam MacKinnon, for giving coherent life to a tale that exists as much in Am<U+00E9>lie<U+2019>s imagination as in anywhere else...That the show<U+2019>s creators are aware of the potential dangers of cloying cuteness probably accounts for its seeming so subdued.",""
"2","75","Broadway News","Charles Isherwood","April 3rd, 2017","Soo almost single-handedly transforms this sugar-rich, gossamer adaptation of the popular French movie into an emotionally rewarding evening...The show does not condescend to the material, instead choosing to embrace its assorted oddities full-heartedly, even adding some of its own...MacKinnon<U+2019>s status as a relative newcomer to musicals reveals itself in the somewhat cramped staging...Fortunately, front and center for most of the musical<U+2019>s modest duration is the luminous Soo.",""
"3","60","Theatermania","Zachary Stewart","April 3rd, 2017","A tepid take on a much bolder film. Suffering from a derivative score, it features a main character who doesn't seem fully present in her own story...Director MacKinnon does capture the playful editing of the movie with her cinematic and inventive production..Not an unpleasant way to spend two hours; it's just not that memorable. Between its blandly whimsical score and inoffensively quirky love story, we cannot shake the feeling that we've seen this show before.",""
"4","75","BroadwayWorld","Michael Dale","April 5th, 2017","<U+201C>MacKinnon enhances the quirks of the oddball text, set to Mess<U+00E9>'s indie-style music, with a delightful array of surprising, slightly surreal visuals applied with a strong hand that keep the whimsy from floating out of control. Which is fortunate, because 'Amelie' tends to meander about a bit when it comes to storytelling and song placement<U+2026>A low-key charmer. Phillipa Soo plays the young Parisian introvert with sly intelligence that welcomes you to her improvisational life.",""
"5","60","Time Out New York","David Cote","April 3rd, 2017","During this promising but never delivering musical fantasy, you can easily (and frequently) dream up ways the creative team might have better turned the 2001 film into a stage event that didn<U+2019>t cloy and harden into static quirk halfway through...Book writer Lucas and songwriters Mess<U+00E9> and Tysen are at pains to articulate a singable emotional center of the source while staying true to its careening, cinematic narrative. The two duties ultimately cancel each other out.",""
"6","35","Variety","Marilyn Stasio","April 3rd, 2017","It<U+2019>s almost mandatory to have seen the movie if you hope to follow the erratic events of Craig Lucas<U+2019>s twee book...Soo's lovely voice isn<U+2019>t enough to animate the character...As listlessly played by Adam Chanler-Berat, Nino is a case study in vapidity...Messe<U+2019>s music is emphatically insipid, with zero flavor of Paris, and the songs keep landing in awkward moments...In the end, it<U+2019>s just wearying, looking for some logic in all this relentless whimsy.",""
"7","65","The Guardian (UK)","Alexis Soloski","April 3rd, 2017","Blandly enjoyable...There<U+2019>s nothing very much wrong with this musical. The book is affectionate; the songs are inarguably pleasant. But it<U+2019>s tricky to build a show around a protagonist whose main trait is wistful passivity...This is not to diminish the efforts of Soo and the director, Pam MacKinnon...'Am<U+00E9>lie' is the creme brulee of musicals <U+2013> a little sweet, a little mild, but difficult to push away all the same.",""
"8","35","Lighting & Sound America","David Barbour","April 12th, 2017","<U+201C>There's one indisputably great thing about <U+2018>Am<U+00E9>lie,<U+2019> and her name is Phillipa Soo<U+2026>A faux French frolic that consists of nothing but the frothiest conceits and allegedly adorable oddballs, all tethered to a plot so inconsequential that a meringue would weigh it down<U+2026>The songs often feel as skittish as Am<U+00E9>lie<U+2026>In its overreliance on a general mood of winsomeness, it can be something of a trial to sit through.<U+201D>",""
"9","60","New York Theater","Jonathan Mandell","April 8th, 2017","<U+201C>Am<U+00E9>lie<U+2019> features a fine cast; clever, playful design; and a pleasing if unmemorable pop score<U+2026>The colorful characters and fanciful subplots all felt part of the enchanting if ironic swirl on screen<U+2026>The stage at the Walter Kerr, by contrast, feels crowded with details, distractions and digressions that are sometimes hard to follow<U+2026>The musicalized vignettes are often presented like children<U+2019>s theater run amok. The musical has a shorter running time than the movie, but it feels longer.",""
"10","85","Theater Life","David Sheward","April 6th, 2017","Director Pam MacKinnon proves she is as adept at staging enchanting adult fables as she is at enlivening dramas...The Gallic bon-bon features a sweet score by Daniel Messe and Nathan Tysen, a tidy book by Craig Lucas, and an enchanting lead performances by a spritely Phillipa Soo...A versatile ensemble delivering memorable work...At a fast 100 minutes, 'Am<U+00E9>lie' is a sweet and tasty creme br<U+00FB>l<U+00E9>e of a show.",""
"11","60","Talkin' Broadway","Matthew Murray","April 3rd, 2017","Phillipa Soo is loaded with charm and knows how to use it to make the new musical 'Am<U+00E9>lie' something more than it could ever be on its own...But Soo's shimmering central presence only amplifies the troubles around her. Bookwriter Craig Lucas, composer-lyricist Daniel Mess<U+00E9>, lyricist Nathan Tysen, and director Pam MacKinnon may have been ultra faithful as far as the letter in escorting this quirky movie to the stage, but the underlying spirit is nowhere to be found.",""
"12","30","The Huffington Post","Michael Glitz","April 10th, 2017","<U+201C>Stars Soo and Chanler-Berat can sing very well but you wouldn<U+2019>t know it from the ungainly melodies they<U+2019>re asked to tackle<U+2026>The book is faithful to the movie in every detail except the one that matters: its spirit<U+2026>They seem to have made the wrong choice at every turn...Soo does not display the star power that this role desperately needs. That<U+2019>s not quite fair since no one could bring this story as written to life. Still, the charming Chanler-Berat does bring us in more.",""
"13","55","AM New York","Matt Windman","April 3rd, 2017","Soo, looking stunning, gives a winning, seemingly effortless performance, and there are nice supporting turns from Adam Chanler-Berat as Am<U+00E9>lie<U+2019>s sensitive crush and Tony Sheldon as her elderly neighbor...You appreciate their hard work, but it doesn<U+2019>t really come together...The soft pop score occasionally sounds pretty but is mostly unmemorable and derivative...The episodic structure leaves little in the way of advancing the plot. It<U+2019>s got plenty of charm, but that only goes so far.",""
"14","40","The Hollywood Reporter","David Rooney","April 3rd, 2017","This grating stage musical takes the slenderest of romances and drowns it in cartoonish quirks in place of genuine warmth or feeling...Moments that don't cry out to be musicalized get slathered in song, while others where music might have helped go unsung...With more swinging doors than most farces, this is a show that manages to be simultaneously frenetic and inert...The talented cast fights a losing battle to give these annoyingly artificial characters life.",""
"15","55","New York Magazine / Vulture","Jesse Green","April 3rd, 2017","Am<U+00E9>lie the character and thus 'Am<U+00E9>lie' the show remain alluringly, maddeningly remote...When a narrative is held together by tone instead of the working out of interpersonal conflict...there<U+2019>s no bright line between what<U+2019>s pertinent and what isn<U+2019>t...As a result, MacKinnon<U+2019>s staging, which has little choice but to underline the aesthetic, develops a bad case of nonspecific where-the-heck-is-this , often leaving the audience more amused than informed.",""
"16","55","New York Daily News","Joe Dziemianowicz","April 3rd, 2017","The Broadway musical adaptation is simply pleasant<U+2014>at least when it isn't plodding...Virtually all signs of Frenchness are gone in director MacKinnon<U+2019>s staging...Soo is lovely and her crystalline singing has every bit as much pull as Tautou<U+2019>s big brown peepers. If only Mess<U+00E9> and Tysen had given Soo something outstanding to sing...'Times are hard for dreamers,' the heroine observes. The same goes for audiences dreaming that this show would transcend, or even match, the movie.",""
"17","45","Times Square Chronicles","Suzanna Bowling","April 7th, 2017","<U+201C>Vocally Soo is perfect<U+2026>The problem is her journey is so banal that we don<U+2019>t really care<U+2026>Chanler-Berat has wonderful chemistry with Soo<U+2026>The cast is all talented<U+2026>The direction by MacKinnon is well done for what the material allows...The biggest problem here is nothing really happens and what does is like a Hallmark card without the substance<U+2026>The music is monotonous<U+2026><U+2018>Am<U+00E9>lie<U+2019>  misses the complexity of a girl who has several layers to her.",""
"18","85","Deadline","Jeremy Gerard","April 3rd, 2017","I had the luxury of seeing 'Am<U+00E9>lie' twice, and I admit to finding its charms more readily revealed on second viewing, The score, for one thing, is more sophisticated than a single hearing suggests, and perhaps more cunning...The authors, along with MacKinnon, avoid gratuitous winking, trusting both 'Am<U+00E9>lie' and Am<U+00E9>lie to work their charms. You<U+2019>ll buy it, or you won<U+2019>t. By the end, I was a bit in love, even if <U+2013> as so often is the case with the real thing <U+2013> it wasn<U+2019>t at first sight.",""
"19","60","Theater In The Now","Michael Block","April 8th, 2017","<U+201C>Fluffy and sweet. And that<U+2019>s about it...<U+2018>Amelie<U+2019> is a delectable world of whimsy and joy but the overall execution is mediocre at best. You want to root for <U+2018>Amelie,<U+2019> both the character and the show, but it often gets in its own way<U+2026>The score was very much the Achilles<U+2019> heel of the production<U+2026>Soo is delightful<U+2026>But the character gave her little to play with so her full potential didn<U+2019>t shine through<U+2026><U+2018>Amelie<U+2019> is a middle of the pack musical. It<U+2019>s not great, but it<U+2019>s not bad.",""
"20","65","CurtainUp","Elyse Sommer","April 6th, 2017","Soo's Am<U+00E9>lie is certainly every bit as fresh faced as the Audrey Tautou was as the film's pixieish heroine...Mr. Lucas's book too has a good deal to recommend it...The problem is that the songs Nathan Tyson and Daniel Messe have given Ms. Soo to sing are not worthy of her beautiful voice...Welcome as the streamlined story is, it's likely to be more than a little confusing to anyone who hasn't seen the movie.",""
"21","40","Chicago Tribune","Chris Jones","April 3rd, 2017","Deeply disappointing...It's so painful to watch the very determined Soo, who is both an exceptionally capable actor and completely miscast here...The director needed to help Soo find a completely different path, but then there's not a lot of evidence here of a viably engaging theatrical path for this show overall, never mind one that Soo could herself take in...It's both afeared of the movie, trying to break away without quite knowing how, and ever more trapped within its memory.",""
"22","55","Newsday","Linda Winer","April 3rd, 2017","More original than most adventures dared in the commercial theater. To original, alas, please add heedlessly whimsical, precious and so fragile we can almost hear it squish under the boot of hard-driving Broadway crowds rushing elsewhere...Soo has an enchanting open face and a creamy voice with enviable breath control and, as Amelie, she dashes around Paris with her chin literally up.",""
"23","40","The Wrap","Robert Hofler","April 3rd, 2017","Craig Lucas<U+2019> confusing book never finds its focus...Soo and Chanler-Berat don<U+2019>t overact, but then they<U+2019>re not asked to do very much or given much reason for us to watch them...Nothing is heavier than whimsy when it doesn<U+2019>t float...The songwriters<U+2019> aim is admirable...Their lyrics are intelligent, and Messe<U+2019>s music is amiable. But being merely not offensive is not good enough with a story so thin.",""
"24","72","Front Mezz Junkies","Steven Ross","April 7th, 2017","It is very beautifully crafted...Phillipa Soo radiates the pretty charming Am<U+00E9>lie from the moment she steps on stage...It<U+2019>s a shame, as the talent is all there, each and every one working and giving us gold...but the songs and the story line are too sweet for their own good, blending together in a nice but slightly dull affair. Director Pam MacKinnon forgot to give us some kick to this tale, relying too heavily on Soo<U+2019>s fantastic gifts, and the world<U+2019>s connection to the film,",""
"25","45","WNBC","Robert Kahn","April 3rd, 2017","Well-intentioned but uninspiring...A somewhat faithful book by Craig Lucas and a banal, disappointing score from Daniel Mess<U+00E9> and Nathan Tysen...'Am<U+00E9>lie' never seems to figure out what it wants to be, and its flaws lie in a combination of inconsistent directing by the usually reliable Pam MacKinnon and charmless, generic compositions...A closing number between the two leads, 'Where Do We Go From Here ' is promising, but it arrives too late.",""
"26","71","Slow, Cute, Great singing, Fluffy, Sweet  Paige 8",""," May 8th, 2017","See it if If you liked the film, a little romance, or Ms. Soo.","Don't see it if If you are looking for something serious or a cohesive plot.="
"27","75","Enchanting, Quirky, Cute, Great singing, Fluffy  Justinian",""," May 7th, 2017","See it if you like Phillipa Soo, the source film, or quirky-precious romcoms in general.","Don't see it if You don't like those things above. This is light fare geared to amuse. It's also <2 hours with no intermission. Yay!=Also I found Soo very good in Hamilton, but here she is breathtaking. She is also the high point of the show by a significant margin. To the musical's credit, the film is weird and cutesy and borderline creepy (like so many romcoms, eh ) -- and the show hews to that vibe.From singing fish and garden gnomes, to mannequins with nuns' habit and ballgag, this musical is full of whimsy. I almost wish it had committed to rigorous surrealism instead, but c'est la vie. And for all the talk (and there is a lot of talk - and singing) about Zeno's paradox, there is little intellectual meat to this sugarspun musical. The lyrics are plain enough to be incidental, although the music is often lovely.In this end, if you can tolerate the setting, it is completely worthwhile to see Soo act and especially sing Amelie so well....<U+00A0>Read more Read less="
"28","80","Funny, Quirky, Entertaining, Great singing, Great staging  Jill 24",""," May 7th, 2017","See it if You want to see Phillipa Soo, have a lot of fun on stage and want to see a light/feel good musical.","Don't see it if You are expecting the performance she did in Hamilton or the movie Amelie word by word.=Also Disclaimer: I am a Phillipa fan ever seen seeing her in Hamilton, and this was fun to see her comedic side. I had heard a lot of negative reviews so went in with low expectations but really enjoyed myself at this quirky show. The staging (ok granted it wasn't Paris like) was still magical as was the supporting cast....<U+00A0>Read more Read less="
"29","80","Quirky, Underwhelming, Charming, Uneven, Feel-good musical  GirlFriday",""," May 7th, 2017","See it if you must see Phillipa Soo back on Broadway; don't mind a short, uneven musical-fantasy-comedy that lacks focus; can put aside expectations.","Don't see it if you're a fan of the film, which is much more enchanting than this promising yet misshapen musical that tries to do too much--but great cast!=Also I love the idea that this musical is supposed to be a feel-good production, a  love-letter to imagination,  as the producers claim. Indeed, there's creativity in abundance in Am<U+00E9>lie, and while a flawed production, it does have its charms. Yet, what makes it as unsuccessful as it could be (why the show is closing early) is because it is for a niche audience. It's too whimsical and fairy-tale-esque, if not nostalgic, to be a show for the more avid, mature theatregoers looking for super-intelligent plots and writing. Yet, it's too risque for younger audiences (with pornography, sex, and other mild yet clear references, this is not a show that a family can attend with young children in tow--or, at least, I would not it). The 2001 film has the right amount of focus on enchantment within real life; this musical tends to lack that focus, as it tries to do too much. Paring down the young-Am<U+00E9>lie bits and focusing on a series of  do-good  events would have been smarter. The cast deserves more....<U+00A0>Read more Read less"
"30","69","Romantic, Disappointing, Fluffy  Tsar",""," May 6th, 2017","See it if you want to see a cute story with some decent performances and a few nice staging moments.","Don't see it if The Parisian charm of the film (which is a very important character) is no where to be found (music, book or direction).="
"31","73","Delightful, Quirky, Cute, Fluffy, Sweet  Noah Casner",""," May 3rd, 2017","See it if you're in the mood for something light and sweet. Not a lot of depth but a nice show. It's definitely a feel-good musical","Don't see it if you're looking for something profound or if you don't like shows where a lot of the music sounds the same.="
"32","70","Great acting, Quirky, Romantic, Entertaining, Great singing  webman843",""," May 3rd, 2017","See it if you're in the mood for a light, cute and fun night at the theatre.","Don't see it if you expect a masterwork.="
"33","60","Childish, Banal, Disappointing, Sweet  J",""," May 1st, 2017","See it if you want to see the delightful Phillipa Soo and a happy ending.","Don't see it if you are expecting an absorbing, grown up musical and a good score. The play seems geared to a teenage audience, which was very unexpected.="
"34","60","Ambitious, Romantic, Confusing, Disappointing, Great singing  Tim M",""," April 30th, 2017","See it if you've already seen everything else and you just need something to see...","Don't see it if you haven't seen the movie, I doubt you'll have any idea what is going on...="
"35","40","Ambitious, Enchanting, Indulgent, Banal, Disappointing  Bibliobiophile",""," April 29th, 2017","See it if you have a friend who really wants to see it.","Don't see it if you want to see a complete story. This musical ends right where it seems to have begun to find itself.="
"36","65","Romantic, Banal, Disappointing, Slow, Fluffy  Ralph 5",""," April 29th, 2017","See it if Mediocre story and score. Delightful sets and costumes.","Don't see it if Mediocre story and score. Delightful sets and costumes.="
"37","76","Delightful, Quirky, Romantic, Entertaining, Fluffy  Jim 8",""," April 29th, 2017","See it if you like Phillipa Soo, you enjoy fluffy light musical comedies","Don't see it if you are expecting some interesting music, want a more traditional show=Also Perhaps sitting in the front row added to my enjoyment. Having Phillipa Soo sing directly to you and even look you in the eye a couple times definitely takes one into the show. Young Amelie was delightful to get the ball rolling and one new right away that you had to throw all reality out the window and let your imagination take over. The introverted Amelie grows through the show as she delves into working on her social skills and ultimately finding love. The ensemble has some quirky characters who are all holding their own. The music is light, but forgetful for the most part. The multi-facited set acts as many scenes. The background of Paris, however, is lost in this production and having some of that charm might have helped it more. Overall an entertaining afternoon at the theatre....<U+00A0>Read more Read less="
"38","58","Disappointing, Slow, Fluffy  Mrs. Lovett",""," April 29th, 2017","See it if You have a tweenage child to take. Mine loved it. It is fresh and sweet and has a happy ending!","Don't see it if You are choosing to see a musical with a good score and choreography. If you loved the movie, this is very disappointing.="
"39","68","Disappointing, Cute, Fluffy, Great visuals  Wira",""," April 28th, 2017","See it if you want to see Phillipa Soo on stage. She's the best thing in the show. The visuals are captivating, but not so much the music nor story.","Don't see it if you're allergic to 'meh' musicals. This is one of them.="
"40","60","Banal, Disappointing, Cliched, Slow, Fluffy  Kevin A 6126",""," April 27th, 2017","See it if the other fantastic new shows this year are not available","Don't see it if you loved the movie and were hoping the quirky qualities would carry over="
"41","72","Ambitious, Delightful, Quirky, Confusing, Fluffy  eortiz1296",""," April 27th, 2017","See it if you want something fun, fresh, and colorful","Don't see it if you're looking for a serious and well-constructed show, you're a fan of the movie's foreign-film intensity="
"42","70","Follows the plot of the movie by the same name  Wanderlust",""," April 26th, 2017","See it if You need to see Phillipa. The story is odd with some silly elements that actually made me laugh out loud but they were few and far between.","Don't see it if If you didn't enjoy the movie.. don't bother. Also I found the number of tween girls in the audience odd given some truly adult content.="
"43","81","Delightful, Sassy, Pleasurable, Silly in a good way  Ann 4",""," April 26th, 2017","See it if you enjoy sweet, funny love stories. See it just for Ms. Soo's wonderful voice. See it if you are a tween or teenager as you will love it.","Don't see it if you are expecting a big, full blown musical with lots of dance numbers and extravagant sets.=Also The entire ensemble is really talented. There is not one person who didn't do a marvelous job. While the songs aren't terrific, Ms. Soo and the others do a terrific job putting them across. I was surprised I liked it as much as I did after reading the reviews, but I am really glad I saw it. There are parts that are really funny and parts that are touching....<U+00A0>Read more Read less="
"44","82","Ambitious, Enchanting, Quirky, Romantic, Great staging  MIGUEL 6089",""," April 23rd, 2017","See it if Wonderfully quirky streamlined plot version of the movie with a winning Philippa Soo and talented supporting cast;  chick-flicky  & romantic","Don't see it if Similarly makes as little sense as its movie namesake; while songs serve the musical functionally I couldn't remember one song afterwards="
"45","90","Delightful, Romantic, Great singing, Great staging, Darling  Andrew F",""," April 20th, 2017","See it if you want to see Phillipa Soo put on a wonderful and effortless performance and/or a cute (but short) romantic musical with whimsical sets","Don't see it if you want an epic, or thought-provoking tale. I just wish it was a little longer considering the cost of going to theatre these days.="
"46","71","Disappointing, Cliched, Wasted talent  Bobby Baby",""," April 20th, 2017","See it if you are a Phillipa Soo fan. Or love the movie (maybe).","Don't see it if you're not looking for a  Why=musical (as in why was this turned into a musical ). The score sounded all the same which can be deadly.=Also It's a pleasant little show but so kind of  meh  despite a bunch of talent up there....<U+00A0>Read more Read less="
"47","93","Enchanting, Romantic, Great singing, Heart-warming  Britney",""," April 20th, 2017","See it if You want to have an uplifting, lovely time in the theater.","Don't see it if You love the movie. I haven't seen it but according to my friend it wasn't a very faithful adaptation.="
"48","65","Ambitious, Quirky, Disappointing, So so, Less than enchanting  Michael E 6126",""," April 19th, 2017","See it if You LOVED the enchantment and magic and whimsy of the film and don't mind that the musical pretty much misses the mark on all fronts.","Don't see it if You LOVED the enchantment and magic and whimsy and heartfelt joy of the movie w/ all it's cinematic tricks and don't want to be let down.=Also I was enchanted by the film AMELIE. It made an instantaneous and lasting impression on me. And I wondered if a staged musical of that could capture the magic of the film to any degree. Sad to say - it tries hard, but fails. Unlike Groundhog Day - where the movie and the new musical can each stand their ground as masterful works in their separate genres - Amelie, the  new musical  falls far short of the film. It's heart is in the right place (mostly on its sleeve), but unfortunately - not much of it is adequately on display on stage. Phillipa Soo makes a delightful lead - even if she seems to be channeling Audrey Tatou in her dress, manner and every expression from the movie. the rest of the cast is game - and some visual effects and trickery tries hard to duplicate the joyous themes and couplings from the film - but most fall short. I went in with high expectations and hope - but unlike with Groundhog, Amelie left me thinking I should just go back home and rewatch my DVD....<U+00A0>Read more Read less="
"49","72","Delightful, Romantic, Entertaining  Rachel 7",""," April 18th, 2017","See it if you liked the movie, want to see Phillipa Soo or just like a sweet light musical that's entertaining and enjoyable.","Don't see it if you are expecting anything profound, deep or very cutting edge.=Also It started a little slow for me. I think the night I went the audience was a dud. They just didn't laugh at things that deserved a laugh. In general, It was an adorable production and a fun show. It's cute and Phillipa is perfect for the part. The show is 140 minutes with no intermission, which is nice for a week night out....<U+00A0>Read more Read less="
"50","48","Indulgent, Insipid, Overrated, Fluffy, Dull  Hannah 29",""," April 18th, 2017","See it if you want to see Phillipa Soo shine in a mediocre musical; there's not much to recommend here. Cast is great, but the show itself is...not.","Don't see it if if you loved the movie, you will be disappointed. This was silly, not charming, didn't have any memorable tunes. Very skippable.="
"51","55","CitiTour","Brian Scott Lipton","April 3rd, 2017","The only thing that is crystal clear for most of 'Amelie' is that it lacks any consistency of tone or vision, a rather surprising omission considering the skills of director MacKinnon. What the show fortunately does have is the perfect actress in the role of Amelie...Soo possesses a rare combination of intelligence, intensity and basic likability...The show<U+2019>s supporting cast is also stocked with top-notch performers, but few really get the opportunity to make much of an impression.",""
"52","80","Woman Around Town","Alix Cohen","April 7th, 2017","<U+201C>While something innately French has been lost in translation, 'Am<U+00E9>lie' is a winsome musical (not cloying) with a solid cast...Staging is appealingly fanciful...This is an eminently tender production<U+2026>Phillipa Soo has a splendid voice and comfortable presence<U+2026>Songs are undistinguished but play well at the time<U+2026>Director Pam MacKinnon utilizes the whole of a large set with creativity and joie de vive.",""
"53","65","Wolf Entertainment Guide","William Wolf","April 12th, 2017","Soo shows that she has a good voice, is engaging and able to energize a production. The show itself...is pleasant but rambling without igniting the excitement needed to lift a musical to Broadway heights...The supporting cast is solid, with some good vocal turns sprinkled throughout, and some may appreciate the musical for its good-natured ambiance. However, seeing Soo as a new and pleasing star is the production<U+2019>s main attraction.",""
"54","35","NY1","Roma Torre","April 4th, 2017","<U+201C>There really is just one reason to see the musical, and that's lead actress Phillipa Soo<U+2026>She is effervescent and quite lovely...But all that and a pristine voice does little to salvage this misfire of a show. From the music to the staging to the cartoonish set design, it reeks of well-intentioned children's theatre<U+2026>It's a deliberate conceptual style, but on that very big Broadway stage, it just seems amateurish<U+2026>The talented performers are undermined by a diet of forced preciousness.",""
"55","50","TheaterScene.net","Joel Benjamin","April 10th, 2017","<U+201C>Written by Broadway veteran Craig Lucas with songs by Daniel Mess<U+00E9> and Nathan Tysen, <U+2018>Am<U+00E9>lie<U+2019> screams  -Broadway. It is unpretentious, whimsical with a small cast of eccentric characters<U+2014>or should I say caricatures <U+2014>that would better suit a small stage with an intimate seating. In the Walter Kerr Theatre, <U+2018>Am<U+00E9>lie's<U+2019> charms dissipate as they waft into the audience, its pleasures barely reaching the footlights, let alone the back of the balcony.",""
"56","40","NJ.com","Christopher Kelly","April 3rd, 2017","In trying to translate to the stage the visual language of the film, the creators end up tripping over themselves and losing sight of the story...Instead of focusing on the emotional core of the material, director Pam MacKinnon serves up a steady supply of gimmicks...Soo's voice remains legitimately enchanting...But she generates zero chemistry opposite her love interest...The music by Daniel Messe is mostly of the bland show tune variety.",""
"57","45","Towleroad","Naveen Kumar","April 4th, 2017","<U+201C>A musical that dutifully hits its marks, but falls short of capturing the magic of Jeunet<U+2019>s movie<U+2026>Relies on viewers<U+2019> fond memories of the film rather taking ownership of the story and reshaping it for the stage in a memorable way...A middling and forgettable pop score...More often than not, Soo<U+2019>s Am<U+00E9>lie seems a bit of a bore<U+2014>a cipher when she should be a font, bland when she might be magnetic. All this makes the central romance feel inconsequential at best and tedious at worst.",""
"58","65","Out Magazine","Michael Musto","April 10th, 2017","Your preciousness threshold may well be tested with 'Amelie'...The musical adapts the film into a quirky operetta<U+2014>with lots of emo-drenched pop/rock/Broadway sounds by Daniel Messe and Nathan Tysen...Pam MacKinnon<U+2019>s direction keeps things clever and charming...Phillipa Soo doesn<U+2019>t overplay or underline the cuteness. The result is an oddity that is best when it goes for flat-out satire.",""
"59","60","DC Metro Theater Arts","Richard Seff","April 8th, 2017","<U+201C>'Am<U+00E9>lie<U+2019> must make do with the bland and serviceable score of Mess<U+00E9> and Tysen. Direction by MacKinnon at top-notch speed is helpful in keeping the one-act 90-minute musical alive, but its breathless pace only made me feel it was staged that way to prevent us from dwelling on the plot<U+2026>Soo is a refreshing presence on stage<U+2026>There is nothing <U+2018>wrong<U+2019> with <U+2018>Am<U+00E9>lie the Musical.<U+2019> It just never soars. It never involves us, never really surprises.",""
"60","60","Musical Theater Review","Ron Cohen","April 13th, 2017","Whimsy is an elusive quality to capture in the Broadway vernacular of today...The result is an enterprise that is never cloying but never totally engaging. It certainly has its entertaining, even inspired moments, and you can admire the dedication and proficiency of the 13-person cast...Poignancy and grace<U+2014>as well as a little touch of French jauntiness in its score<U+2014>are elements that 'Am<U+00E9>lie' could use more of, along with its inherited whimsy.",""
"61","60","WNYC","Jennifer Vanasco","April 8th, 2017","<U+201C>The production team has captured a surprising quirkiness that's often wonderful. But when the musical attempts to explore real feelings<U+2014>loneliness, isolation, fear<U+2014>the glow dims. It's not terrible. It's just meh. Part of the trouble is that Phillipa Soo, who plays Am<U+00E9>lie, often feels chilly and remote. Am<U+00E9>lie is trapped in her head, but instead of letting us in, Soo's sprite pushes us away<U+2026>The blurry ballads don't play to Soo's power pop vocal strength.",""
"62","45","Theater Pizzazz","Michael Bracken","April 3rd, 2017","God knows Soo gives it her all, pert and chipper to a fault. And indeed, it is a fault. How much wide-eyed sweetness can we take ...While her character may be insipid, Soo<U+2019>s voice is anything but. Clear and soaring, it effortlessly fills the theater with Mess<U+00E9><U+2019>s songs, most of which are pleasantly diverting...It<U+2019>s hard to decipher director Pam MacKinnon<U+2019>s vision for the production...The overall effect is quirky, devoid of charm.",""
"63","20","StageZine","David NouNou","April 7th, 2017","What was once an enchanting, charming and colorful motion picture full of visual delights has been reduced to slow-motion comic strips devoid of whimsy or fairy-tale delights...The score is lifeless and dreary; no lilting French music or haunting melodies, just dirges. What should have been lighter-than-air direction is a plodfest of caricature thanks to Pam MacKinnon. Phillipa Soo gives her all to muster some life into the show, but the leaden material she is given drowns her.",""
"64","45","ZEALnyc","Jil Picariello","April 4th, 2017","<U+201C>I hate whimsy. I<U+2019>m also not particularly enamored of cute, quirky, oddball, eccentric, or twee. Unfortunately 'Am<U+00E9>lie' has all those things, in abundance<U+2026>Since everything is charming and, yes, whimsical, I can<U+2019>t really care much about any of it. No conflict, no fire. I<U+2019>m rooting for her and her potential love, but I don<U+2019>t really care all that much because everything is just so sweet. The stakes are barely visible<U+2026>The songs are nice. But nice, whether the songs or the story, just ain<U+2019>t enough.",""
"65","40","Village Voice","Michael Feingold","April 11th, 2017","<U+201C>Everybody works very hard and very thoroughly, everything seems to happen more or less in coherent sequence, but the end result seems all efficiency and no charm. This is especially unfortunate because 'Am<U+00E9>lie's' thread-thin story depends heavily on the kind of nonsensical, reality-defying charm we call pixilated...'Am<U+00E9>lie' lacks that lightness...A little relaxation of that insistent Broadway grip might have made it a great deal easier to enjoy.",""
"66","60","The Stage (UK)","Mark Shenton","April 3rd, 2017","It's a tenderly drawn, small story, but it feels out of place amid the bombast and bigger effects that Broadway usually trades in. Pam MacKinnon's production is sweet and full of charm but it makes no lasting impression. The same is true of Daniel Messe and Nathan Tysen's score...It's not Phillipa Soo and Adam Chanler-Berat's fault that the material isn't in the same league as their earlier hit shows, and that charm only goes so far.",""
"67","25","The Wall Street Journal","Edward Rothstein","April 6th, 2017","It is clear how little concern there is here for the wry Truffaut-esque wit of the 2001 film...The musical is so full of stage business that the main impression is of tumult, which is more evocative of Times Square than Paris...There are so many misjudgments of taste and style in the first two-thirds of the show that I was becoming immensely sympathetic to Am<U+00E9>lie<U+2019>s desire to avoid excessive human contact...Most songs were bland and mildly tuneful.",""
"68","75","Magical MissTari Tour","Tari Stratton","April 12th, 2017","<U+201C>Playwright/librettist Craig Lucas works his magic here. I was also quite taken with Nathan Tysen's smart and quirky lyrics<U+2026>If I wished the music had a little more French verve to it, OK. Not a deal breaker for me, but just a little bit would've been nice<U+2026>If your tolerance for quirk and whimsy is low, 'Amelie' might not be the show for you...Mainly, I just let myself go with the gentle charms of <U+2018>Amelie<U+2019><U+2026>Soo is simply delightful in the show<U+2026>It was sweet, wistful, and charming.",""
